Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
47,MoreGrofman,2.653132780082988,0.746696887966805,46.0,1.0,0.7244711618257261,0.022225726141078813,0.056632987551867235,0.19667012448132776,0.9887888337549521,0.7133372443502844,0.31351800638534105,0.040962735239594275
48,"ZD-GTFT-2: 0.25, 0.5",2.651286307053942,0.8569192946058092,0.0,1.0,0.7773064315352698,0.07961286307053943,0.044055809128630725,0.09902489626556012,1.0,0.12390343469115685,1.0,0.2474117238133877
49,Soft Joss: 0.9,2.650809128630706,0.8313721991701245,0.0,1.0,0.765027385892116,0.06634481327800833,0.046521991701244825,0.1221058091286308,1.0,0.10034832890223523,1.0,0.0974047558802278
50,"Stein and Rapoport: 0.05: (D, D)",2.6506327800829874,0.75785,191.0,1.0,0.7215056016597511,0.03634439834024893,0.06120435684647305,0.18094564315352704,0.9931274777029645,0.35712484099971253,0.7106901636634536,0
51,WmAdams,2.649107883817427,0.7800190871369295,16.0,1.0,0.7295526970954358,0.050466390041493746,0.0601286307053942,0.1598522821576763,1.0,0.46606842475130666,0.7380458503851154,0.27454555288064003
52,GTFT: 0.1,2.6486514522821585,0.8308609958506225,0.0,1.0,0.7642149377593361,0.06664605809128636,0.046564730290456435,0.12257427385892113,1.0,0.10140368022466566,1.0,0.10246499108757459
53,Mikkelson,2.6464315352697096,0.7951711618257261,26.0,1.0,0.7576636929460582,0.037507468879668035,0.042194190871369254,0.16263464730290447,1.0,0.7774040585361279,0.38614006397317885,0.14520443746178838
54,More Tideman and Chieruzzi,2.643039419087137,0.7789089211618258,37.0,1.0,0.7278085062240665,0.05110041493775932,0.05959979253112032,0.16149128630705387,1.0,0.3069715090429359,0.6400202797358293,0.17190460819065578
55,GTFT: 0.3,2.6394502074688795,0.8802,0.0,1.0,0.7928192946058091,0.08738070539419085,0.035050829875518656,0.08474917012448133,1.0,0.30015944183205184,1.0,0.29823995817214793
56,"General Soft Grudger: n=1,d=4,c=2",2.6388900414937764,0.8117593360995851,40.0,1.0,0.7333962655601659,0.07836307053941911,0.06242676348547718,0.1258139004149378,1.0,0.429737700637207,0.27565602205237294,0.30948411380319263
57,Soft Grudger,2.638298755186722,0.8116612033195021,40.0,1.0,0.7332585062240663,0.0784026970954357,0.0624033195020747,0.1259354771784233,1.0,0.42963232529242945,0.2743032240524099,0.3104606786328712
58,"Limited Retaliate 3: 0.05, 20",2.634128630705394,0.6275363070539419,70.0,1.0,0.6094917012448132,0.018044605809128617,0.10833029045643155,0.26413340248962663,0.9408066545069049,0,0.06134121375590847,0.0547751931257003
59,GTFT: 0.33,2.6307780082987566,0.8857342323651453,0.0,1.0,0.7942263485477179,0.09150788381742739,0.03337821576763483,0.08088755186721987,1.0,0.33308170192705266,1.0,0.3347501886667384
60,RichardHufford,2.6300414937759333,0.5567798755186723,131.0,1.0,0.49413360995850597,0.06264626556016598,0.17602946058091304,0.26719066390041496,0.8894760034602458,0.46846908040048835,0.7868658708905305,0.05831122763498881
61,"Limited Retaliate 2: 0.08, 15",2.6296784232365145,0.6382587136929461,71.0,1.0,0.6140765560165975,0.02418215767634855,0.10636742738589214,0.25537385892116177,0.9505248877469256,0,0.0777879954889531,0.06949594967884247
62,"ZD-GEN-2: 0.125, 0.5, 3",2.6215145228215766,0.8512541493775934,8.0,1.0,0.775231950207469,0.07602219917012445,0.03695933609958506,0.11178651452282155,1.0,0.5609736978721169,0.49831072465574555,0.1254988941352241
63,Forgiver,2.621089211618257,0.6317232365145228,73.0,1.0,0.6232614107883818,0.00846182572614107,0.09573941908713693,0.2725373443983402,1.0,0.605363232851538,0.07028095214433683,0
64,GrudgerAlternator,2.6202593360995845,0.781396265560166,36.0,1.0,0.6403597510373444,0.14103651452282154,0.1199686721991701,0.0986350622406639,0.7833029556872663,0,1.0,1.0
65,Resurrection,2.6196576763485475,0.751605601659751,18.0,1.0,0.6957468879668048,0.05585871369294611,0.07106618257261414,0.17732821576763486,1.0,0,0.8554173313097181,0
66,"Limited Retaliate: 0.1, 20",2.6193257261410787,0.6367375518672199,71.0,1.0,0.615248132780083,0.021489419087136908,0.1024105809128631,0.2608518672199171,0.9805628798732617,0,0.07915679040616996,0.045938173005699516
67,Leyvraz,2.6187136929460584,0.8548690871369294,18.0,1.0,0.7685143153526971,0.08635477178423238,0.042157883817427404,0.10297302904564314,0.9402958609470329,0.43692990307827045,0.8178426610220026,0.4730603263093111
68,Inverse Punisher,2.6154045643153525,0.6320010373443984,74.0,1.0,0.6211421161825723,0.010858921161825717,0.09613236514522823,0.2718665975103737,1.0,0,0.21399193859816817,0
69,Retaliate 3: 0.05,2.614813278008299,0.6070520746887966,81.0,1.0,0.6002178423236515,0.006834232365145219,0.10479543568464732,0.288152489626556,1.0,0,0.04311505222665977,0
70,White,2.614802904564315,0.8310697095435685,0.0,1.0,0.7718348547717843,0.059234854771784244,0.032746887966804965,0.13618340248962651,1.0,0.6950480338490461,1.0,0
71,"Memory Decay: 0.1, 0.03, -2, 1, Tit For Tat, 15",2.614792531120332,0.7476275933609958,34.0,1.0,0.7157385892116183,0.03188900414937757,0.05370145228215768,0.1986709543568465,0.9969405546315061,0.6954420869309635,0.6109869791004859,0.013353908040793415
72,Retaliate 2: 0.08,2.6145539419087136,0.6285095435684648,81.0,1.0,0.6194176348547719,0.009091908713692934,0.09630228215767633,0.275188174273859,1.0,0,0.07195757376249286,0
73,"Alexei: (D,)",2.6139004149377554,0.7708385892116183,162.0,1.0,0.707673858921162,0.06316473029045638,0.06553423236514534,0.1636271784232363,0.9958183136555235,0,0.9974547554597302,0
74,Once Bitten,2.61289419087137,0.7833284232365145,43.0,1.0,0.7393701244813279,0.04395829875518669,0.04454626556016595,0.1721253112033195,1.0,0.7249588840228358,0.08493702535115419,0.04810920733859339
75,Meta Majority Long Memory: 132 players,2.6127178423236517,0.724495020746888,40.0,1.0,0.6996130705394191,0.02488195020746888,0.059740248962655625,0.21576473029045645,0.9906333328393683,0.04728777177061209,0.7190574456486335,0.004865715539726871
76,Eatherley,2.61198132780083,0.8767655601659751,0.0,1.0,0.8008101659751038,0.07595539419087138,0.02178692946058089,0.10144751037344392,1.0,0.5285138317940073,1.0,0.39244645906914033
77,Retaliate: 0.1,2.6098236514522823,0.6281302904564315,81.0,1.0,0.6170790456431536,0.011051244813277981,0.0963377593360996,0.2755319502074688,1.0,0,0.09148785809360441,0
78,Tit For Tat,2.6090663900414937,0.7751,0.0,1.0,0.711476141078838,0.06362385892116186,0.06234709543568467,0.1625529045643154,1.0,0,1.0,0
79,Contrite Tit For Tat,2.608983402489627,0.7747746887966805,0.0,1.0,0.7109377593360996,0.06383692946058098,0.06255456431535272,0.16267074688796673,1.0,0,1.0,0
80,Forgiving Tit For Tat,2.608682572614108,0.7818551867219917,0.0,1.0,0.7184325726141079,0.06342261410788384,0.058876763485477206,0.1592680497925311,1.0,0.4011910362785124,1.0,0
81,Adaptive Tit For Tat: 0.5,2.607831950207469,0.7750910788381743,0.0,1.0,0.7113008298755187,0.06379024896265562,0.062349170124481365,0.16255975103734432,1.0,0.18600534420212017,1.0,0
82,Yamachi,2.6066390041493777,0.7947236514522822,23.0,1.0,0.7408919087136929,0.05383174273858925,0.04465352697095436,0.16062282157676347,0.9386598666596973,0.7298979323091448,0.6446947943049118,0.25080446292276004
83,Forgetful Grudger,2.6053734439834026,0.6368997925311203,81.0,1.0,0.6261128630705394,0.010786929460580894,0.09124543568464732,0.2718547717842324,1.0,0,0.10023295997616198,0
84,ShortMem,2.6040871369294605,0.8096921161825726,12.0,1.0,0.7564709543568465,0.05322116182572614,0.03611929460580912,0.15418858921161824,0.9993621091274807,0.7093738778134787,0.7351650233060358,0
