Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
47,GTFT: 0.3,2.1686061946902657,0.6902349557522124,51.5,0.9503097345132744,0.48019889380530995,0.21003606194690255,0.10462146017699117,0.20514358407079641,0.9498546786054315,0.3204943395302321,0.9501892781496584,0.3213685701058746
48,GTFT: 0.1,2.1680862831858407,0.5787847345132744,70.0,0.948495575221239,0.4099103982300885,0.16887433628318585,0.12940221238938043,0.2918130530973452,0.9507914599017556,0.14018337076903986,0.9499573061395763,0.1403607616208287
49,Fool Me Once,2.1662168141592923,0.12856548672566373,191.0,0.9505309734513274,0.08663783185840707,0.04192765486725664,0.259154203539823,0.6122803097345133,0.7248339667824152,0.1755373536630365,0.08281644811196039,0.050998482224020605
50,Dynamic Two Tits For Tat,2.1655973451327437,0.6705475663716814,25.5,0.9493805309734513,0.4967464601769914,0.1738011061946901,0.08699668141592926,0.24245575221238916,0.8614742034406236,0.5809085031365812,0.6877109012937114,0.4269312624375485
51,Forgiving Tit For Tat,2.16483407079646,0.5381595132743363,74.0,0.9484070796460177,0.39809646017699113,0.14006305309734512,0.12732699115044255,0.33451349557522114,0.9501575704054871,0.2177352205015706,0.9498857659598582,0.10261355630003839
52,Contrite Tit For Tat,2.162776548672566,0.5250865044247788,83.0,0.948495575221239,0.38546592920353984,0.13962057522123886,0.13244446902654866,0.34246902654867256,0.9492231781797774,0.10300350513756402,0.9501037012858123,0.050051573279013474
53,GTFT: 0.33,2.1624778761061947,0.7045024336283185,49.0,0.9463274336283186,0.48827323008849566,0.21622920353982292,0.10100376106194695,0.19449380530973454,0.9500383253060094,0.34969756577516825,0.9499269814987565,0.34902491554253406
54,Champion,2.160829646017699,0.7448637168141593,19.0,0.9488938053097346,0.5483119469026551,0.19655176991150436,0.06490199115044244,0.19023429203539824,0.9501638824577697,0.6653441405597663,0.9509120637634768,0.44688031913093523
55,"ZD-GTFT-2: 0.25, 0.5",2.1597898230088495,0.6300550884955752,63.0,0.947433628318584,0.43289491150442466,0.19716017699115057,0.12355597345132736,0.24638893805309736,0.9497539175904082,0.16273996067451918,0.9501386320901218,0.2738605793217769
56,More Tideman and Chieruzzi,2.1535840707964597,0.49405022123893805,114.0,0.9486725663716814,0.3574030973451329,0.13664712389380526,0.14407123893805318,0.36187853982300877,0.8990594588484098,0.3056836801502345,0.6159669093870361,0.17400728969208368
57,Raider,2.147621681415929,0.369766814159292,103.0,0.04995575221238938,0.2357763274336284,0.1339904867256637,0.20218318584070805,0.42804999999999993,0.8711099365078471,0.0971368833082585,0.7487286314529106,0.1268376664429475
58,PSO Gambler Mem1,2.1435730088495575,0.3853061946902655,105.0,0.9490265486725664,0.24619911504424777,0.13910707964601765,0.1966066371681416,0.4180871681415929,0.9500678972506825,0.5198199430110239,0.05025445030703393,0.15798436955614095
59,"Alexei: (D,)",2.143274336283186,0.5024588495575221,107.0,0.9521681415929204,0.3608696902654867,0.1415891592920354,0.1412473451327434,0.3562938053097346,0.9463902708192896,0.05027509958709453,0.9456983298320134,0.04997198131399263
60,Tit For Tat,2.139988938053097,0.5032504424778761,102.5,0.9487610619469027,0.3610907079646018,0.1421597345132743,0.13982876106194683,0.35692079646017705,0.9502870012547795,0.050149767518237715,0.9502402632273059,0.049664972476026116
61,Adaptive Tit For Tat: 0.5,2.1387168141592925,0.5046309734513275,104.0,0.9512831858407079,0.36244690265486723,0.1421840707964602,0.13958384955752215,0.3557851769911505,0.9495116888960862,0.057461149052978666,0.9495072617410801,0.05122342804229294
62,MoreGrofman,2.1362057522123896,0.3886190265486726,155.0,0.9482300884955752,0.32040907079645986,0.06820995575221238,0.14097101769911508,0.47040995575221267,0.8405301865587742,0.49258819131037185,0.27004725813072583,0.10430765809643257
63,PSO Gambler 2_2_2,2.1362057522123896,0.3323537610619469,102.0,0.9480973451327434,0.12206747787610626,0.21028628318584058,0.27567433628318566,0.3919719026548675,0.5211728897230181,0.1773929327563166,0.3306679966266528,0.4052519726333952
64,TF3,2.135243362831859,0.10653561946902655,191.0,0.9493362831858407,0.0637716814159292,0.04276393805309741,0.2623929203539822,0.6310714601769911,0.5694146464900073,0.19187712612197055,0.12150298468796836,0.051848851718660216
